1447895850 0 0 43715 0
1447897497 0 3 43715 0
1447900334 11 3 43715 0
1447901081 11 3 50141 0
1447901151 11 3 50141 0
1447904960 578 3 50141 0
1447905520 578 3 50141 0
1447905978 578 3 50141 0
1447962500 1408 3 50141 0
1447965695 1460 3 50141 0
1447965715 1522 3 50141 0
1447965844 1524 3 50141 0
1447965969 1576 3 50141 0
1447971139 1576 3 50141 4
1449020959 1620 3 50141 4
1449021353 1620 3 50141 4
1449023296 1624 3 50141 4
1449023519 1624 10 50141 4
1449023532 1624 10 50141 4
1449024416 1648 10 50141 4
1449024829 1648 19 50141 4
1449025229 1650 19 50141 4
