1447276499 0 0 0 0 1
1447279009 826 0 0 0 1
1447279279 826 0 0 0 8
1447288147 872 0 0 0 8
1447288154 872 0 0 0 8
1447291538 876 0 0 0 8
1447292691 882 0 0 0 8
1447292851 904 0 0 0 8
1447300643 923 0 0 0 8
1447303297 996 0 0 0 8
1447304409 1019 0 0 0 8
1447305167 1026 0 0 0 8
1447305251 1026 0 0 0 18
1447306358 1041 0 0 0 18
1447347651 1042 0 0 0 18
1447352774 1042 3 0 0 18
1447352784 1042 3 0 0 18
1447353133 1042 45 0 0 18
1447353365 1078 45 0 0 18
1447353371 1078 45 0 0 18
1447354021 1087 45 0 0 18
1447354429 1096 45 0 0 18
1447355451 1102 45 0 0 18
1447355758 1118 45 0 0 18
1447356904 1145 45 0 0 18
1447358938 1165 45 0 0 18
1447359391 1181 45 0 0 18
1447361701 1181 63 0 0 18
1447361716 1181 63 0 0 18
1447361809 1181 63 115 0 18
1447362133 1181 63 229 0 18
1447362170 1181 65 229 0 18
1447362244 1181 65 229 0 18
1447362802 1181 81 229 0 18
1447363008 1197 81 229 0 18
1447363254 1197 87 229 0 18
1447365064 1197 87 229 0 18
1447365696 1210 87 229 0 18
1447366002 1210 126 229 0 18
1447366740 1222 126 229 0 18
1447366746 1222 126 229 0 18
1447366838 1224 126 229 0 18
1447367370 1246 126 229 0 18
1447367524 1249 126 229 0 18
1447381429 1356 126 229 0 18
1447383096 1392 126 229 0 18
1447384803 1444 126 229 0 18
1447428057 1462 126 229 0 18
1447431163 2152 126 229 0 18
1447434847 2179 126 229 0 18
1447436701 2181 126 229 0 18
1447519624 2240 126 229 0 18
1447521232 2240 126 457 0 18
1447523030 2240 126 463 0 18
1447523940 2255 126 463 0 18
1447523944 2255 126 463 0 18
1447526559 2309 126 463 0 18
1447528059 2359 126 463 0 18
1447528382 2360 126 463 0 18
1447529133 2366 126 463 0 18
1447529669 2366 126 463 0 18
1447529990 2366 126 463 4 18
1447530398 2410 126 463 4 18
1447530405 2410 126 463 4 18
1447532956 2450 126 463 4 18
1447536916 2482 126 463 4 18
1447537444 2506 126 463 4 18
1447543263 2506 156 463 4 18
1447544041 2506 162 463 4 18
1447551556 2573 162 463 4 18
1447551566 2573 162 463 4 18
1447552021 2582 162 463 4 18
1447552201 2582 162 571 4 18
1447556482 2642 162 571 4 18
1447600674 2642 162 571 22 18
1447601630 2642 162 571 41 18
1447602182 2644 162 571 41 18
1447602719 2644 162 571 41 18
1447603762 2654 162 571 41 18
1447604839 2709 162 571 41 18
1447605592 2737 162 571 41 18
1447606818 2782 162 571 41 18
1447606829 2782 162 571 81 18
1447606860 2782 162 571 81 18
1447614363 2836 162 571 81 18
1447614645 2845 162 571 81 18
1447616783 2868 162 571 81 18
1447617099 2880 162 571 81 18
1447618017 2907 162 571 81 18
1447619980 2933 162 571 81 18
1447621134 2935 162 571 81 18
1447622480 2947 162 571 81 18
1447623344 2964 162 571 81 18
1447624160 2979 162 571 81 18
1447624227 2991 162 571 81 18
1447624444 2997 162 571 81 18
1447624893 2997 226 571 81 18
1447624913 2997 226 571 81 18
1447636684 3029 226 571 81 18
1447638622 3067 226 571 81 18
1447639263 3069 226 571 81 18
1447642004 3228 226 571 81 18
1447655078 3256 226 571 81 18
1447688529 3271 226 571 81 18
1447690089 3324 226 571 81 18
1447690786 3344 226 571 81 18
1447691292 3358 226 571 81 18
1447695772 3370 226 571 81 18
1447696638 3391 226 571 81 18
1447696875 3410 226 571 81 18
1447697202 3416 226 571 81 18
1447700364 3437 226 571 81 18
1447700841 3447 226 571 81 18
1447702685 3473 226 571 81 18
1447702959 3492 226 571 81 18
1447711430 3547 226 571 81 18
1447714325 3567 226 571 81 18
1447720451 3567 226 571 81 18
1447722075 3567 230 571 81 18
1447722382 3581 230 571 81 18
1447722392 3581 230 571 81 18
1447724027 3581 288 571 81 18
1447724558 3581 288 571 84 18
1447783643 3584 288 571 84 18
1447783647 3584 288 571 84 18
1447789499 3660 288 571 84 18
1447789739 3662 288 571 84 18
1447789926 3662 288 571 84 18
1447791386 3672 288 571 84 18
1447812964 3697 288 571 84 18
1447828553 3697 288 638 84 18
1447828985 3697 288 640 84 18
1447855815 3706 288 640 84 18
1447855823 3706 288 640 84 18
1447856380 3714 288 640 84 18
1447857438 3729 288 640 84 18
1447857770 3755 288 640 84 18
1447858074 3757 288 640 84 18
1447866376 3782 288 640 84 18
1447866619 3802 288 640 84 18
1447866803 3819 288 640 84 18
1447870463 3901 288 640 84 18
1447873015 3936 288 640 84 18
1447873961 3962 288 640 84 18
1447875626 3984 288 640 84 18
1447888062 4008 288 640 84 18
1447899174 4018 288 640 84 18
1447902839 4041 288 640 84 18
1447903855 4092 288 640 84 18
1447908883 4201 288 640 84 18
1447910029 4320 288 640 84 18
1447910455 4320 288 640 84 18
1447911423 4335 288 640 84 18
1447913167 4466 288 640 84 18
1447914073 4469 288 640 84 18
1447914446 4470 288 640 84 18
1447916524 4508 288 640 84 18
1447917450 4535 288 640 84 18
1447920287 4554 288 640 84 18
1447921129 4572 288 640 84 18
1447922067 4625 288 640 84 18
1447924048 4675 288 640 84 18
1447924958 4685 288 640 84 18
1447929468 4703 288 640 84 18
1447930821 4718 288 640 84 18
1447953789 4718 288 640 84 18
1447954358 4719 288 640 84 18
1447956798 4721 288 640 84 18
1447956959 4724 288 640 84 18
1447960251 4725 288 640 84 18
1447961987 4730 288 640 84 18
1447962925 4757 288 640 84 18
1447963389 4769 288 640 84 18
1447967205 4773 288 640 84 18
