1447276499 0 0 0 0 1
1447279009 1 0 0 0 1
1447279279 1 0 0 0 2
1447288147 2 0 0 0 2
1447288154 3 0 0 0 2
1447291538 4 0 0 0 2
1447292691 5 0 0 0 2
1447292851 6 0 0 0 2
1447300643 7 0 0 0 2
1447303297 8 0 0 0 2
1447304409 9 0 0 0 2
1447305167 10 0 0 0 2
1447305251 10 0 0 0 3
1447306358 11 0 0 0 3
1447347651 12 0 0 0 3
1447352774 12 1 0 0 3
1447352784 12 2 0 0 3
1447353133 12 3 0 0 3
1447353365 13 3 0 0 3
1447353371 14 3 0 0 3
1447354021 15 3 0 0 3
1447354429 16 3 0 0 3
1447355451 17 3 0 0 3
1447355758 18 3 0 0 3
1447356904 19 3 0 0 3
1447358938 20 3 0 0 3
1447359391 21 3 0 0 3
1447361701 21 4 0 0 3
1447361716 21 5 0 0 3
1447361809 21 5 1 0 3
1447362133 21 5 2 0 3
1447362170 21 6 2 0 3
1447362244 21 7 2 0 3
1447362802 21 8 2 0 3
1447363008 22 8 2 0 3
1447363254 22 9 2 0 3
1447365064 23 9 2 0 3
1447365696 24 9 2 0 3
1447366002 24 10 2 0 3
1447366740 25 10 2 0 3
1447366746 26 10 2 0 3
1447366838 27 10 2 0 3
1447367370 28 10 2 0 3
1447367524 29 10 2 0 3
1447381429 30 10 2 0 3
1447383096 31 10 2 0 3
1447384803 32 10 2 0 3
1447428057 33 10 2 0 3
1447431163 34 10 2 0 3
1447434847 35 10 2 0 3
1447436701 36 10 2 0 3
1447519624 37 10 2 0 3
1447521232 37 10 3 0 3
1447523030 37 10 4 0 3
1447523940 38 10 4 0 3
1447523944 39 10 4 0 3
1447526559 40 10 4 0 3
1447528059 41 10 4 0 3
1447528382 42 10 4 0 3
1447529133 43 10 4 0 3
1447529669 43 10 4 1 3
1447529990 43 10 4 2 3
1447530398 44 10 4 2 3
1447530405 45 10 4 2 3
1447532956 46 10 4 2 3
1447536916 47 10 4 2 3
1447537444 48 10 4 2 3
1447543263 48 11 4 2 3
1447544041 48 12 4 2 3
1447551556 49 12 4 2 3
1447551566 50 12 4 2 3
1447552021 51 12 4 2 3
1447552201 51 12 5 2 3
1447556482 52 12 5 2 3
1447600674 52 12 5 3 3
1447601630 52 12 5 4 3
1447602182 53 12 5 4 3
1447602719 54 12 5 4 3
1447603762 55 12 5 4 3
1447604839 56 12 5 4 3
1447605592 57 12 5 4 3
1447606818 58 12 5 4 3
1447606829 58 12 5 5 3
1447606860 58 12 5 6 3
1447614363 59 12 5 6 3
1447614645 60 12 5 6 3
1447616783 61 12 5 6 3
1447617099 62 12 5 6 3
1447618017 63 12 5 6 3
1447619980 64 12 5 6 3
1447621134 65 12 5 6 3
1447622480 66 12 5 6 3
1447623344 67 12 5 6 3
1447624160 68 12 5 6 3
1447624227 69 12 5 6 3
1447624444 70 12 5 6 3
1447624893 70 13 5 6 3
1447624913 70 14 5 6 3
1447636684 71 14 5 6 3
1447638622 72 14 5 6 3
1447639263 73 14 5 6 3
1447642004 75 14 5 6 3
1447655078 76 14 5 6 3
1447688529 77 14 5 6 3
1447690089 78 14 5 6 3
1447690786 79 14 5 6 3
1447691292 80 14 5 6 3
1447695772 81 14 5 6 3
1447696638 82 14 5 6 3
1447696875 83 14 5 6 3
1447697202 84 14 5 6 3
1447700364 85 14 5 6 3
1447700841 86 14 5 6 3
1447702685 87 14 5 6 3
1447702959 88 14 5 6 3
1447711430 89 14 5 6 3
1447714325 90 14 5 6 3
1447720451 90 15 5 6 3
1447722075 90 16 5 6 3
1447722382 91 16 5 6 3
1447722392 92 16 5 6 3
1447724027 92 17 5 6 3
1447724558 92 17 5 7 3
1447783643 93 17 5 7 3
1447783647 94 17 5 7 3
1447789499 95 17 5 7 3
1447789739 96 17 5 7 3
1447789926 97 17 5 7 3
1447791386 98 17 5 7 3
1447812964 99 17 5 7 3
1447828553 99 17 6 7 3
1447828985 99 17 7 7 3
1447855815 100 17 7 7 3
1447855823 101 17 7 7 3
1447856380 102 17 7 7 3
1447857438 103 17 7 7 3
1447857770 104 17 7 7 3
1447858074 105 17 7 7 3
1447866376 106 17 7 7 3
1447866619 107 17 7 7 3
1447866803 108 17 7 7 3
1447870463 109 17 7 7 3
1447873015 110 17 7 7 3
1447873961 111 17 7 7 3
1447875626 112 17 7 7 3
1447888062 113 17 7 7 3
1447899174 114 17 7 7 3
1447902839 115 17 7 7 3
1447903855 116 17 7 7 3
1447908883 117 17 7 7 3
1447910029 118 17 7 7 3
1447910455 119 17 7 7 3
1447911423 120 17 7 7 3
1447913167 121 17 7 7 3
1447914073 122 17 7 7 3
1447914446 123 17 7 7 3
1447916524 124 17 7 7 3
1447917450 125 17 7 7 3
1447920287 126 17 7 7 3
1447921129 127 17 7 7 3
1447922067 128 17 7 7 3
1447924048 129 17 7 7 3
1447924958 130 17 7 7 3
1447929468 131 17 7 7 3
1447930821 132 17 7 7 3
1447953789 133 17 7 7 3
1447954358 134 17 7 7 3
1447956798 135 17 7 7 3
1447956959 136 17 7 7 3
1447960251 137 17 7 7 3
1447961987 138 17 7 7 3
1447962925 139 17 7 7 3
1447963389 140 17 7 7 3
1447967205 141 17 7 7 3
