1445955894 1 0 0 0
1445955968 2 0 0 0
1445956522 3 0 0 0
1446843488 4 0 0 0
1446844360 5 0 0 0
1446844525 6 0 0 0
1446867072 6 1 0 0
1446869325 6 2 0 0
1446874774 6 3 0 0
1446933639 6 4 0 0
1447033354 7 4 0 0
1447039069 8 4 0 0
1447357834 9 4 0 0
1447362913 9 5 0 0
1447364753 10 5 0 0
1447365069 11 5 0 0
1447365325 12 5 0 0
1447367599 13 5 0 0
1447386116 13 6 0 0
1447388915 14 6 0 0
1447389473 15 6 0 0
1447389894 15 7 0 0
1447390027 15 8 0 0
1447390507 15 9 0 0
1447393027 15 10 0 0
1447393113 15 11 0 0
1447397623 15 12 0 0
1447403791 16 12 0 0
1447404715 17 12 0 0
1447436488 18 12 0 0
1447451499 19 12 0 0
1447453086 20 12 0 0
1447457838 21 12 0 0
1447543443 21 13 0 0
1447570268 21 14 0 0
1447588010 21 15 0 0
1447616293 22 15 0 0
1447618661 23 15 0 0
1447619296 24 15 0 0
1447620133 25 15 0 0
1447622045 25 15 1 0
1447628973 25 15 2 0
1447711370 25 16 2 0
1447712457 25 17 2 0
1447713814 25 18 2 0
1447717137 25 19 2 0
1447721360 25 20 2 0
1447725811 25 21 2 0
1447890027 26 21 2 0
1447890771 27 21 2 0
1447892148 28 21 2 0
1447893309 29 21 2 0
1447894634 30 21 2 0
1447894943 31 21 2 0
1447895506 32 21 2 0
1447896974 32 22 2 0
1447896981 33 22 2 0
1447896992 34 22 2 0
1447897637 35 22 2 0
1447897754 36 22 2 0
1447898875 37 22 2 0
1447899196 37 23 2 0
1447899348 37 24 2 0
1447899929 38 24 2 0
1447900975 39 24 2 0
1447902980 39 25 2 0
1447902989 39 26 2 0
1447903307 39 27 2 0
1447903547 40 27 2 0
1447903798 40 28 2 0
1447903810 40 29 2 0
1448821623 40 29 3 0
1448922690 40 29 3 1
1448928699 40 29 3 2
1448932368 40 29 3 3
1448933703 40 29 4 3
1449013736 41 29 4 3
1449014200 41 29 5 3
1449015361 41 30 5 3
1449015791 42 30 5 3
1449015893 43 30 5 3
1449015915 44 30 5 3
1449019200 44 31 5 3
1449019865 44 32 5 3
1449024141 45 32 5 3
1449101282 46 32 5 3
1449108674 46 33 5 3
1449116766 47 33 5 3
1449120152 48 33 5 3
1449121410 49 33 5 3
1449121431 50 33 5 3
1449122866 50 34 5 3
1449128564 51 34 5 3
1449128692 52 34 5 3
1449129396 53 34 5 3
1449130427 54 34 5 3
1449132959 55 34 5 3
1449137046 55 35 5 3
1449163421 56 35 5 3
1449164221 57 35 5 3
1449165257 58 35 5 3
1449174805 59 35 5 3
1449176157 60 35 5 3
1449179778 61 35 5 3
1449180010 61 36 5 3
1449180150 62 36 5 3
1449180543 63 36 5 3
1449181170 63 37 5 3
1449181959 64 37 5 3
1449181989 65 37 5 3
1449182850 66 37 5 3
1449182869 66 38 5 3
1449182893 66 39 5 3
1449183097 67 39 5 3
1449185363 68 39 5 3
1449189788 69 39 5 3
1449191495 70 39 5 3
1449191547 71 39 5 3
1449191586 72 39 5 3
1449896210 73 39 5 3
1450077491 74 39 5 3
1450157608 74 40 5 3
1450214692 74 40 6 3
1450218522 75 40 6 3
1450220778 75 40 7 3
1450221986 76 40 7 3
1450222079 77 40 7 3
1450223231 77 40 8 3
1450224593 77 41 8 3
1450224620 77 41 9 3
1450225223 78 41 9 3
1450225336 78 42 9 3
1450225342 78 43 9 3
1450229244 79 43 9 3
1450229259 80 43 9 3
1450229550 80 44 9 3
1450229559 80 45 9 3
1450230837 80 45 10 3
1450293777 80 45 11 3
1450294393 80 45 12 3
1450302833 80 45 13 3
1450312701 81 45 13 3
1450313300 81 46 13 3
1450313313 81 47 13 3
1450314572 82 47 13 3
1450314597 83 47 13 3
1450315250 84 47 13 3
1450316758 84 47 14 3
1450317445 85 47 14 3
1450317709 86 47 14 3
1450318857 86 48 14 3
1450318915 86 49 14 3
1450319145 86 50 14 3
1450319241 86 50 15 3
1450319472 86 51 15 3
1450319626 86 51 16 3
1450319763 86 51 17 3
1450319785 87 51 17 3
1450319887 87 52 17 3
1450319895 88 52 17 3
1450320452 89 52 17 3
1450320692 90 52 17 3
1450320714 91 52 17 3
1450321180 91 53 17 3
1450321198 91 54 17 3
1450321360 91 55 17 3
1450323225 92 55 17 3
1450324441 92 56 17 3
1450324853 92 57 17 3
1450325218 92 58 17 3
1450325267 92 59 17 3
1450325993 93 59 17 3
1450326006 94 59 17 3
1450326218 94 60 17 3
1450326230 94 61 17 3
1450332756 94 61 18 3
1450332886 94 61 19 3
1450333898 95 61 19 3
1450334401 96 61 19 3
1450335230 97 61 19 3
1450335653 97 61 20 3
1450335774 97 61 21 3
1450336951 97 61 22 3
1450337653 97 61 23 3
1450337950 98 61 23 3
1450338642 99 61 23 3
1450340048 100 61 23 3
1450340256 101 61 23 3
1450648031 102 61 23 3
