1447365028 0 0 0 8988 0
1447365916 0 0 21 8988 0
1447371113 0 0 72 8988 0
1447372345 0 0 99 8988 0
1447373841 0 0 121 8988 0
1447403763 0 0 172 8988 0
1448958004 106 0 172 8988 0
1448959839 141 0 172 8988 0
1449043194 141 67 172 8988 0
1449044099 167 67 172 8988 0
1449094603 220 67 172 8988 0
1449102192 220 128 172 8988 0
1449103105 220 157 172 8988 0
1449106972 220 325 172 8988 0
1449108385 248 325 172 8988 0
1449108484 248 325 172 8988 0
1449109909 284 325 172 8988 0
1449110288 297 325 172 8988 0
1449111280 302 325 172 8988 0
1449111923 302 388 172 8988 0
1449121898 302 388 993 8988 0
1449124637 302 430 993 8988 0
1449166942 302 430 993 8988 0
1449173084 1214 430 993 8988 0
1450052312 1214 640 993 8988 0
1450150729 1214 640 2638 8988 0
1450162446 1214 640 2638 8988 86
